text,label
C-105433 PartyA_88 PartyB_214,MediumRisk
C-113230 PartyA_275 PartyB_236,MediumRisk
C-106450 PartyA_233 PartyB_11,MediumRisk
C-112328 PartyA_17 PartyB_211,LowRisk
C-110785 PartyA_296 PartyB_176,MediumRisk
C-118099 PartyA_287 PartyB_60,MediumRisk
C-120215 PartyA_100 PartyB_17,MediumRisk
C-103348 PartyA_243 PartyB_10,MediumRisk
C-104079 PartyA_98 PartyB_24,MediumRisk
C-109177 PartyA_264 PartyB_270,HighRisk
C-124198 PartyA_202 PartyB_87,MediumRisk
C-100587 PartyA_149 PartyB_86,MediumRisk
C-109346 PartyA_191 PartyB_278,HighRisk
C-113269 PartyA_116 PartyB_144,MediumRisk
C-113537 PartyA_166 PartyB_276,MediumRisk
C-122264 PartyA_105 PartyB_266,HighRisk
C-110964 PartyA_8 PartyB_207,MediumRisk
C-124412 PartyA_284 PartyB_171,MediumRisk
C-113675 PartyA_136 PartyB_299,MediumRisk
C-119374 PartyA_96 PartyB_60,HighRisk
C-121953 PartyA_60 PartyB_149,MediumRisk
C-116299 PartyA_57 PartyB_265,MediumRisk
C-100645 PartyA_117 PartyB_248,MediumRisk
C-111749 PartyA_252 PartyB_220,MediumRisk
C-109587 PartyA_22 PartyB_130,MediumRisk
C-116648 PartyA_151 PartyB_107,LowRisk
C-111739 PartyA_105 PartyB_190,MediumRisk
C-115036 PartyA_41 PartyB_267,HighRisk
C-100226 PartyA_123 PartyB_283,HighRisk
C-103864 PartyA_85 PartyB_269,MediumRisk
C-110592 PartyA_3 PartyB_202,HighRisk
C-123329 PartyA_180 PartyB_221,MediumRisk
C-124759 PartyA_179 PartyB_200,MediumRisk
C-116154 PartyA_71 PartyB_151,MediumRisk
C-120095 PartyA_84 PartyB_217,MediumRisk
C-108438 PartyA_36 PartyB_184,MediumRisk
C-101529 PartyA_126 PartyB_116,HighRisk
C-124456 PartyA_80 PartyB_222,HighRisk
C-100923 PartyA_133 PartyB_5,HighRisk
C-122221 PartyA_75 PartyB_291,MediumRisk
C-120748 PartyA_156 PartyB_239,MediumRisk
C-117053 PartyA_113 PartyB_91,LowRisk
C-119988 PartyA_87 PartyB_97,MediumRisk
C-121492 PartyA_145 PartyB_69,MediumRisk
C-110102 PartyA_119 PartyB_209,HighRisk
C-121632 PartyA_234 PartyB_169,MediumRisk
C-107183 PartyA_225 PartyB_151,MediumRisk
C-112150 PartyA_32 PartyB_137,LowRisk
C-123652 PartyA_35 PartyB_219,MediumRisk
C-102591 PartyA_205 PartyB_73,MediumRisk
C-105906 PartyA_26 PartyB_149,MediumRisk
C-111205 PartyA_72 PartyB_186,MediumRisk
C-107133 PartyA_292 PartyB_258,MediumRisk
C-102307 PartyA_132 PartyB_96,MediumRisk
C-120074 PartyA_165 PartyB_191,LowRisk
C-117071 PartyA_167 PartyB_269,HighRisk
C-114203 PartyA_259 PartyB_277,LowRisk
C-100612 PartyA_24 PartyB_125,LowRisk
C-121494 PartyA_261 PartyB_175,HighRisk
C-119584 PartyA_179 PartyB_234,HighRisk
C-111168 PartyA_130 PartyB_39,HighRisk
C-106629 PartyA_162 PartyB_245,MediumRisk
C-104135 PartyA_100 PartyB_6,MediumRisk
C-101898 PartyA_91 PartyB_283,MediumRisk
C-113937 PartyA_290 PartyB_241,MediumRisk
C-100282 PartyA_220 PartyB_47,MediumRisk
C-100258 PartyA_179 PartyB_160,HighRisk
C-111116 PartyA_289 PartyB_40,HighRisk
C-124298 PartyA_193 PartyB_81,MediumRisk
C-104943 PartyA_54 PartyB_135,MediumRisk
C-119206 PartyA_180 PartyB_148,MediumRisk
C-114721 PartyA_198 PartyB_297,HighRisk
C-111531 PartyA_35 PartyB_71,MediumRisk
C-119909 PartyA_156 PartyB_241,MediumRisk
C-106971 PartyA_138 PartyB_123,MediumRisk
C-114889 PartyA_154 PartyB_51,MediumRisk
C-113521 PartyA_166 PartyB_216,HighRisk
C-105223 PartyA_21 PartyB_171,HighRisk
C-102285 PartyA_81 PartyB_16,MediumRisk
C-108078 PartyA_127 PartyB_221,MediumRisk
C-121038 PartyA_124 PartyB_66,MediumRisk
C-121384 PartyA_256 PartyB_295,MediumRisk
C-106710 PartyA_1 PartyB_142,MediumRisk
C-124170 PartyA_215 PartyB_4,MediumRisk
C-110403 PartyA_208 PartyB_163,MediumRisk
C-121800 PartyA_217 PartyB_84,MediumRisk
C-100475 PartyA_178 PartyB_247,HighRisk
C-118939 PartyA_136 PartyB_27,HighRisk
C-116391 PartyA_140 PartyB_192,MediumRisk
C-106411 PartyA_180 PartyB_214,MediumRisk
C-102551 PartyA_220 PartyB_216,MediumRisk
C-106852 PartyA_159 PartyB_133,MediumRisk
C-105546 PartyA_175 PartyB_215,MediumRisk
C-113489 PartyA_285 PartyB_246,MediumRisk
C-118810 PartyA_34 PartyB_107,HighRisk
C-122563 PartyA_209 PartyB_167,HighRisk
C-124869 PartyA_250 PartyB_25,MediumRisk
C-118658 PartyA_38 PartyB_86,MediumRisk
C-109203 PartyA_146 PartyB_186,HighRisk
C-117961 PartyA_38 PartyB_60,MediumRisk
C-110183 PartyA_249 PartyB_229,LowRisk
C-120354 PartyA_103 PartyB_106,MediumRisk
C-113565 PartyA_247 PartyB_86,MediumRisk
C-116280 PartyA_58 PartyB_299,HighRisk
C-122974 PartyA_127 PartyB_53,MediumRisk
C-121360 PartyA_239 PartyB_277,MediumRisk
C-107193 PartyA_170 PartyB_228,MediumRisk
C-120251 PartyA_119 PartyB_9,MediumRisk
C-118489 PartyA_219 PartyB_100,LowRisk
C-106823 PartyA_142 PartyB_179,HighRisk
C-124072 PartyA_52 PartyB_176,HighRisk
C-100781 PartyA_174 PartyB_277,MediumRisk
C-114939 PartyA_30 PartyB_295,MediumRisk
C-118133 PartyA_42 PartyB_155,MediumRisk
C-110983 PartyA_50 PartyB_33,HighRisk
C-106519 PartyA_134 PartyB_140,LowRisk
C-105774 PartyA_210 PartyB_148,HighRisk
C-113171 PartyA_29 PartyB_38,MediumRisk
C-109283 PartyA_55 PartyB_268,MediumRisk
C-109369 PartyA_253 PartyB_102,MediumRisk
C-123945 PartyA_129 PartyB_141,MediumRisk
C-118708 PartyA_265 PartyB_192,HighRisk
C-110271 PartyA_75 PartyB_48,MediumRisk
C-105055 PartyA_221 PartyB_110,HighRisk
C-110800 PartyA_250 PartyB_33,LowRisk
C-123765 PartyA_139 PartyB_131,MediumRisk
C-101727 PartyA_238 PartyB_253,MediumRisk
C-116994 PartyA_62 PartyB_233,HighRisk
C-116009 PartyA_171 PartyB_146,MediumRisk
C-104666 PartyA_249 PartyB_213,MediumRisk
C-121797 PartyA_140 PartyB_215,MediumRisk
C-108535 PartyA_40 PartyB_48,HighRisk
C-103750 PartyA_218 PartyB_100,MediumRisk
C-112924 PartyA_153 PartyB_248,MediumRisk
C-112722 PartyA_163 PartyB_3,MediumRisk
C-111407 PartyA_36 PartyB_122,MediumRisk
C-100097 PartyA_197 PartyB_248,HighRisk
C-103137 PartyA_265 PartyB_14,HighRisk
C-113368 PartyA_198 PartyB_124,MediumRisk
C-114357 PartyA_211 PartyB_184,MediumRisk
C-117921 PartyA_86 PartyB_3,LowRisk
C-113140 PartyA_3 PartyB_190,MediumRisk
C-115177 PartyA_211 PartyB_122,MediumRisk
C-103648 PartyA_73 PartyB_86,MediumRisk
C-110849 PartyA_46 PartyB_57,MediumRisk
C-122222 PartyA_99 PartyB_281,HighRisk
C-117901 PartyA_220 PartyB_253,MediumRisk
C-101633 PartyA_270 PartyB_239,LowRisk
C-121008 PartyA_198 PartyB_123,HighRisk
C-112464 PartyA_102 PartyB_21,LowRisk
C-111861 PartyA_292 PartyB_204,LowRisk
C-124676 PartyA_218 PartyB_131,MediumRisk
C-118474 PartyA_141 PartyB_274,MediumRisk
C-106171 PartyA_146 PartyB_101,MediumRisk
C-107521 PartyA_97 PartyB_18,LowRisk
C-100572 PartyA_221 PartyB_223,HighRisk
C-109879 PartyA_61 PartyB_27,MediumRisk
C-123842 PartyA_241 PartyB_289,MediumRisk
C-119446 PartyA_93 PartyB_225,MediumRisk
C-100597 PartyA_35 PartyB_7,MediumRisk
C-115352 PartyA_19 PartyB_290,MediumRisk
C-107345 PartyA_220 PartyB_103,HighRisk
C-106304 PartyA_118 PartyB_260,MediumRisk
C-124315 PartyA_73 PartyB_112,MediumRisk
C-116376 PartyA_298 PartyB_279,HighRisk
C-122635 PartyA_139 PartyB_230,MediumRisk
C-118322 PartyA_47 PartyB_165,MediumRisk
C-101753 PartyA_191 PartyB_146,MediumRisk
C-120054 PartyA_200 PartyB_222,MediumRisk
C-118745 PartyA_137 PartyB_179,MediumRisk
C-120644 PartyA_122 PartyB_20,LowRisk
C-105432 PartyA_100 PartyB_3,MediumRisk
C-113183 PartyA_98 PartyB_269,HighRisk
C-122260 PartyA_223 PartyB_237,MediumRisk
C-124340 PartyA_64 PartyB_144,LowRisk
C-111929 PartyA_192 PartyB_25,MediumRisk
C-122198 PartyA_67 PartyB_109,MediumRisk
C-123156 PartyA_231 PartyB_202,MediumRisk
C-109135 PartyA_128 PartyB_286,HighRisk
C-123478 PartyA_241 PartyB_252,MediumRisk
C-121975 PartyA_183 PartyB_113,HighRisk
C-101171 PartyA_19 PartyB_165,HighRisk
C-115562 PartyA_170 PartyB_64,MediumRisk
C-107927 PartyA_185 PartyB_39,MediumRisk
C-124091 PartyA_148 PartyB_297,MediumRisk
C-123641 PartyA_268 PartyB_220,LowRisk
C-124450 PartyA_247 PartyB_76,MediumRisk
C-122524 PartyA_27 PartyB_4,MediumRisk
C-114531 PartyA_2 PartyB_93,MediumRisk
C-115892 PartyA_77 PartyB_149,MediumRisk
C-123956 PartyA_187 PartyB_296,HighRisk
C-117258 PartyA_252 PartyB_260,MediumRisk
C-118681 PartyA_238 PartyB_77,HighRisk
C-124141 PartyA_188 PartyB_72,MediumRisk
C-102643 PartyA_214 PartyB_254,HighRisk
C-105347 PartyA_209 PartyB_286,MediumRisk
C-109032 PartyA_47 PartyB_272,MediumRisk
C-122059 PartyA_84 PartyB_156,MediumRisk
C-116965 PartyA_161 PartyB_205,MediumRisk
C-100204 PartyA_45 PartyB_206,MediumRisk
C-107896 PartyA_89 PartyB_98,MediumRisk
C-109833 PartyA_294 PartyB_152,MediumRisk
C-102014 PartyA_120 PartyB_224,MediumRisk
C-117289 PartyA_66 PartyB_283,HighRisk
C-117015 PartyA_210 PartyB_251,MediumRisk
C-108461 PartyA_211 PartyB_279,HighRisk
C-119675 PartyA_285 PartyB_78,HighRisk
C-101974 PartyA_169 PartyB_257,MediumRisk
C-100162 PartyA_280 PartyB_151,HighRisk
C-104998 PartyA_168 PartyB_52,MediumRisk
C-122735 PartyA_81 PartyB_21,MediumRisk
C-109557 PartyA_37 PartyB_111,MediumRisk
C-104713 PartyA_236 PartyB_151,LowRisk
C-109067 PartyA_185 PartyB_267,MediumRisk
C-101431 PartyA_280 PartyB_32,MediumRisk
C-115261 PartyA_4 PartyB_116,HighRisk
C-112835 PartyA_29 PartyB_170,HighRisk
C-113975 PartyA_212 PartyB_121,MediumRisk
C-123921 PartyA_63 PartyB_261,MediumRisk
C-107710 PartyA_251 PartyB_23,MediumRisk
C-107736 PartyA_130 PartyB_205,MediumRisk
C-104283 PartyA_257 PartyB_213,MediumRisk
C-107531 PartyA_221 PartyB_191,MediumRisk
C-114139 PartyA_154 PartyB_165,MediumRisk
C-117069 PartyA_181 PartyB_66,MediumRisk
C-113493 PartyA_148 PartyB_138,HighRisk
C-110053 PartyA_211 PartyB_243,MediumRisk
C-110851 PartyA_24 PartyB_63,HighRisk
C-103384 PartyA_278 PartyB_62,MediumRisk
C-102839 PartyA_275 PartyB_188,HighRisk
C-122576 PartyA_119 PartyB_255,LowRisk
C-122855 PartyA_168 PartyB_277,HighRisk
C-115078 PartyA_272 PartyB_51,MediumRisk
C-119715 PartyA_150 PartyB_236,MediumRisk
C-115941 PartyA_77 PartyB_5,MediumRisk
C-110595 PartyA_96 PartyB_195,MediumRisk
C-115433 PartyA_208 PartyB_201,MediumRisk
C-102096 PartyA_202 PartyB_22,MediumRisk
C-110195 PartyA_299 PartyB_20,MediumRisk
C-107999 PartyA_166 PartyB_291,MediumRisk
C-123278 PartyA_190 PartyB_197,MediumRisk
C-105017 PartyA_165 PartyB_83,MediumRisk
C-117833 PartyA_251 PartyB_189,MediumRisk
C-118994 PartyA_223 PartyB_184,MediumRisk
C-118284 PartyA_259 PartyB_131,MediumRisk
C-120304 PartyA_8 PartyB_172,LowRisk
C-102757 PartyA_71 PartyB_182,MediumRisk
C-106397 PartyA_63 PartyB_192,HighRisk
C-110077 PartyA_4 PartyB_218,HighRisk
C-113930 PartyA_49 PartyB_262,MediumRisk
C-123312 PartyA_76 PartyB_50,MediumRisk
C-114082 PartyA_289 PartyB_163,MediumRisk
C-102097 PartyA_82 PartyB_279,MediumRisk
C-108329 PartyA_50 PartyB_297,MediumRisk
C-122008 PartyA_162 PartyB_164,MediumRisk
C-109028 PartyA_132 PartyB_187,HighRisk
C-103471 PartyA_293 PartyB_104,MediumRisk
C-112889 PartyA_99 PartyB_204,MediumRisk
C-114472 PartyA_241 PartyB_114,MediumRisk
C-116230 PartyA_232 PartyB_129,MediumRisk
C-118555 PartyA_7 PartyB_237,MediumRisk
C-118509 PartyA_220 PartyB_225,MediumRisk
C-101733 PartyA_264 PartyB_183,MediumRisk
C-118394 PartyA_163 PartyB_64,MediumRisk
C-124745 PartyA_18 PartyB_267,MediumRisk
C-101283 PartyA_35 PartyB_39,MediumRisk
C-112485 PartyA_190 PartyB_271,MediumRisk
C-112448 PartyA_183 PartyB_21,MediumRisk
C-110028 PartyA_76 PartyB_220,MediumRisk
C-121621 PartyA_135 PartyB_140,MediumRisk
C-101019 PartyA_207 PartyB_163,HighRisk
C-116184 PartyA_187 PartyB_286,HighRisk
C-123062 PartyA_268 PartyB_260,MediumRisk
C-109518 PartyA_19 PartyB_206,MediumRisk
C-119194 PartyA_49 PartyB_50,MediumRisk
C-117520 PartyA_117 PartyB_115,HighRisk
C-101651 PartyA_232 PartyB_131,HighRisk
C-100830 PartyA_69 PartyB_44,MediumRisk
C-101169 PartyA_49 PartyB_288,MediumRisk
C-110720 PartyA_300 PartyB_289,HighRisk
C-106256 PartyA_152 PartyB_253,MediumRisk
C-105469 PartyA_23 PartyB_110,HighRisk
C-116044 PartyA_85 PartyB_96,MediumRisk
C-110258 PartyA_30 PartyB_117,HighRisk
C-116063 PartyA_220 PartyB_160,HighRisk
C-117251 PartyA_260 PartyB_194,MediumRisk
C-111166 PartyA_66 PartyB_24,MediumRisk
C-124288 PartyA_168 PartyB_262,MediumRisk
C-105093 PartyA_123 PartyB_163,LowRisk
C-121817 PartyA_82 PartyB_59,MediumRisk
C-100541 PartyA_68 PartyB_104,MediumRisk
C-109324 PartyA_13 PartyB_244,MediumRisk
C-117047 PartyA_43 PartyB_223,MediumRisk
C-112693 PartyA_134 PartyB_113,MediumRisk
C-124182 PartyA_267 PartyB_118,HighRisk
C-103390 PartyA_67 PartyB_246,MediumRisk
C-112080 PartyA_127 PartyB_157,MediumRisk
C-111154 PartyA_8 PartyB_57,LowRisk
C-114226 PartyA_36 PartyB_149,HighRisk
C-116977 PartyA_54 PartyB_78,MediumRisk
C-116029 PartyA_77 PartyB_160,HighRisk
C-124920 PartyA_120 PartyB_198,MediumRisk
C-110775 PartyA_293 PartyB_129,MediumRisk
C-111005 PartyA_271 PartyB_239,MediumRisk
C-103959 PartyA_202 PartyB_34,HighRisk
C-106643 PartyA_187 PartyB_253,MediumRisk
C-120815 PartyA_14 PartyB_169,MediumRisk
C-116100 PartyA_154 PartyB_86,HighRisk
C-116087 PartyA_271 PartyB_280,MediumRisk
C-103586 PartyA_185 PartyB_133,HighRisk
C-122507 PartyA_83 PartyB_153,MediumRisk
C-102563 PartyA_161 PartyB_198,MediumRisk
C-110822 PartyA_81 PartyB_164,HighRisk
C-122296 PartyA_84 PartyB_172,MediumRisk
C-105036 PartyA_28 PartyB_287,HighRisk
C-101080 PartyA_105 PartyB_265,MediumRisk
C-105891 PartyA_269 PartyB_97,MediumRisk
C-114537 PartyA_243 PartyB_29,MediumRisk
C-121350 PartyA_208 PartyB_51,MediumRisk
C-102023 PartyA_75 PartyB_92,MediumRisk
C-113109 PartyA_167 PartyB_107,HighRisk
C-123722 PartyA_176 PartyB_128,MediumRisk
C-107909 PartyA_22 PartyB_113,HighRisk
C-123385 PartyA_179 PartyB_21,MediumRisk
C-116610 PartyA_3 PartyB_61,MediumRisk
C-101013 PartyA_54 PartyB_46,HighRisk
C-114871 PartyA_31 PartyB_63,MediumRisk
C-118313 PartyA_174 PartyB_19,HighRisk
C-109235 PartyA_46 PartyB_151,MediumRisk
C-105251 PartyA_28 PartyB_109,HighRisk
C-109596 PartyA_126 PartyB_175,MediumRisk
C-102179 PartyA_225 PartyB_175,HighRisk
C-117081 PartyA_129 PartyB_133,HighRisk
C-117508 PartyA_232 PartyB_202,HighRisk
C-112087 PartyA_188 PartyB_194,LowRisk
C-121573 PartyA_196 PartyB_202,HighRisk
C-105110 PartyA_110 PartyB_250,HighRisk
C-101778 PartyA_154 PartyB_207,LowRisk
C-122387 PartyA_200 PartyB_170,MediumRisk
C-119018 PartyA_94 PartyB_212,HighRisk
C-115379 PartyA_219 PartyB_97,LowRisk
C-107604 PartyA_291 PartyB_68,MediumRisk
C-119873 PartyA_45 PartyB_28,MediumRisk
C-113944 PartyA_243 PartyB_226,MediumRisk
C-117421 PartyA_44 PartyB_92,MediumRisk
C-122637 PartyA_238 PartyB_269,MediumRisk
C-124928 PartyA_189 PartyB_174,HighRisk
C-119033 PartyA_110 PartyB_72,HighRisk
C-110473 PartyA_103 PartyB_253,HighRisk
C-114933 PartyA_96 PartyB_267,MediumRisk
C-119363 PartyA_284 PartyB_104,MediumRisk
C-118931 PartyA_234 PartyB_53,HighRisk
C-105132 PartyA_258 PartyB_39,MediumRisk
C-102159 PartyA_113 PartyB_154,MediumRisk
C-111329 PartyA_186 PartyB_166,MediumRisk
C-114042 PartyA_300 PartyB_66,MediumRisk
C-114566 PartyA_188 PartyB_40,HighRisk
C-106445 PartyA_264 PartyB_117,MediumRisk
C-103967 PartyA_89 PartyB_163,MediumRisk
C-101428 PartyA_166 PartyB_203,HighRisk
C-103081 PartyA_232 PartyB_22,MediumRisk
C-102520 PartyA_127 PartyB_178,MediumRisk
C-111754 PartyA_62 PartyB_136,MediumRisk
C-110047 PartyA_209 PartyB_42,MediumRisk
C-123263 PartyA_260 PartyB_137,HighRisk
C-122626 PartyA_93 PartyB_149,MediumRisk
C-106019 PartyA_5 PartyB_273,HighRisk
C-116832 PartyA_215 PartyB_104,LowRisk
C-116898 PartyA_269 PartyB_99,MediumRisk
C-103727 PartyA_107 PartyB_12,MediumRisk
C-108553 PartyA_231 PartyB_18,MediumRisk
C-123662 PartyA_174 PartyB_29,MediumRisk
C-109496 PartyA_10 PartyB_287,MediumRisk
C-106251 PartyA_264 PartyB_97,HighRisk
C-105926 PartyA_211 PartyB_131,MediumRisk
C-118844 PartyA_25 PartyB_64,LowRisk
C-116406 PartyA_134 PartyB_233,HighRisk
C-118450 PartyA_254 PartyB_103,MediumRisk
C-118037 PartyA_11 PartyB_56,HighRisk
C-108894 PartyA_284 PartyB_132,HighRisk
C-108706 PartyA_287 PartyB_279,MediumRisk
C-101376 PartyA_231 PartyB_122,MediumRisk
C-101724 PartyA_15 PartyB_167,HighRisk
C-103754 PartyA_151 PartyB_291,MediumRisk
C-110517 PartyA_276 PartyB_220,HighRisk
C-120567 PartyA_230 PartyB_165,HighRisk
C-124810 PartyA_248 PartyB_98,MediumRisk
C-104082 PartyA_2 PartyB_219,HighRisk
C-111870 PartyA_74 PartyB_44,MediumRisk
C-123016 PartyA_28 PartyB_192,MediumRisk
C-120942 PartyA_258 PartyB_89,MediumRisk
C-112500 PartyA_54 PartyB_22,HighRisk
C-113057 PartyA_207 PartyB_104,HighRisk
C-119921 PartyA_115 PartyB_256,HighRisk
C-116140 PartyA_38 PartyB_11,HighRisk
C-110773 PartyA_295 PartyB_179,HighRisk
C-120714 PartyA_35 PartyB_91,MediumRisk
C-109951 PartyA_218 PartyB_219,HighRisk
C-114571 PartyA_219 PartyB_157,HighRisk
C-117030 PartyA_221 PartyB_14,HighRisk
C-124625 PartyA_121 PartyB_145,HighRisk
C-114215 PartyA_25 PartyB_245,HighRisk
C-115997 PartyA_65 PartyB_293,HighRisk
C-107165 PartyA_90 PartyB_292,HighRisk
C-122396 PartyA_163 PartyB_61,HighRisk
C-111182 PartyA_50 PartyB_261,HighRisk
C-124273 PartyA_172 PartyB_272,HighRisk
C-104875 PartyA_68 PartyB_212,HighRisk
C-110736 PartyA_271 PartyB_157,HighRisk
C-123209 PartyA_275 PartyB_40,MediumRisk
C-115990 PartyA_280 PartyB_92,MediumRisk
C-121725 PartyA_170 PartyB_112,MediumRisk
C-112258 PartyA_121 PartyB_141,MediumRisk
C-118544 PartyA_35 PartyB_280,MediumRisk
C-100685 PartyA_255 PartyB_252,MediumRisk
C-111435 PartyA_89 PartyB_26,HighRisk
C-123027 PartyA_42 PartyB_186,MediumRisk
C-114291 PartyA_185 PartyB_250,MediumRisk
C-102461 PartyA_88 PartyB_54,MediumRisk
C-112275 PartyA_291 PartyB_222,MediumRisk
C-111889 PartyA_1 PartyB_146,MediumRisk
C-107128 PartyA_29 PartyB_112,MediumRisk
C-116377 PartyA_110 PartyB_13,MediumRisk
C-121325 PartyA_276 PartyB_256,MediumRisk
C-105946 PartyA_50 PartyB_174,MediumRisk
C-104583 PartyA_241 PartyB_184,MediumRisk
C-122168 PartyA_282 PartyB_18,HighRisk
C-112232 PartyA_101 PartyB_212,MediumRisk
C-113070 PartyA_225 PartyB_227,MediumRisk
C-116905 PartyA_46 PartyB_98,HighRisk
C-123653 PartyA_30 PartyB_95,HighRisk
C-103983 PartyA_41 PartyB_133,HighRisk
C-114686 PartyA_56 PartyB_125,MediumRisk
C-106303 PartyA_19 PartyB_84,MediumRisk
C-109908 PartyA_69 PartyB_287,HighRisk
C-100780 PartyA_231 PartyB_230,MediumRisk
C-117153 PartyA_249 PartyB_174,MediumRisk
C-121991 PartyA_92 PartyB_89,MediumRisk
C-105978 PartyA_231 PartyB_269,HighRisk
C-120131 PartyA_240 PartyB_87,MediumRisk
C-102196 PartyA_260 PartyB_51,MediumRisk
C-114089 PartyA_62 PartyB_181,MediumRisk
C-124859 PartyA_117 PartyB_224,HighRisk
C-120669 PartyA_160 PartyB_47,MediumRisk
C-122906 PartyA_198 PartyB_163,MediumRisk
C-109832 PartyA_97 PartyB_237,LowRisk
C-106979 PartyA_183 PartyB_269,MediumRisk
C-118211 PartyA_188 PartyB_230,MediumRisk
C-111824 PartyA_113 PartyB_251,HighRisk
C-119393 PartyA_60 PartyB_221,MediumRisk
C-102376 PartyA_258 PartyB_156,HighRisk
C-120223 PartyA_128 PartyB_268,MediumRisk
C-117630 PartyA_93 PartyB_31,MediumRisk
C-111483 PartyA_170 PartyB_146,HighRisk
C-106511 PartyA_40 PartyB_64,MediumRisk
C-113279 PartyA_92 PartyB_289,MediumRisk
C-124786 PartyA_187 PartyB_239,MediumRisk
C-114473 PartyA_9 PartyB_294,MediumRisk
C-105439 PartyA_37 PartyB_41,LowRisk
C-110759 PartyA_2 PartyB_288,MediumRisk
C-106493 PartyA_35 PartyB_224,MediumRisk
C-108964 PartyA_285 PartyB_75,MediumRisk
C-105510 PartyA_247 PartyB_188,MediumRisk
C-105330 PartyA_69 PartyB_121,MediumRisk
C-122580 PartyA_81 PartyB_79,MediumRisk
C-104531 PartyA_102 PartyB_288,HighRisk
C-109866 PartyA_141 PartyB_10,HighRisk
C-115587 PartyA_214 PartyB_243,MediumRisk
C-116749 PartyA_161 PartyB_226,MediumRisk
C-110142 PartyA_278 PartyB_186,MediumRisk
C-112089 PartyA_65 PartyB_194,HighRisk
C-116531 PartyA_277 PartyB_20,MediumRisk
C-118052 PartyA_268 PartyB_52,MediumRisk
C-111280 PartyA_286 PartyB_270,HighRisk
C-123542 PartyA_24 PartyB_162,HighRisk
C-107788 PartyA_230 PartyB_203,MediumRisk
C-103456 PartyA_219 PartyB_297,HighRisk
C-119655 PartyA_193 PartyB_169,HighRisk
C-104940 PartyA_53 PartyB_265,HighRisk
C-109223 PartyA_228 PartyB_197,HighRisk
C-123612 PartyA_24 PartyB_25,MediumRisk
C-114916 PartyA_15 PartyB_208,MediumRisk
C-120310 PartyA_98 PartyB_88,HighRisk
C-107099 PartyA_1 PartyB_259,HighRisk
C-108080 PartyA_115 PartyB_12,LowRisk
C-116462 PartyA_116 PartyB_181,MediumRisk
C-118631 PartyA_44 PartyB_222,HighRisk
C-124939 PartyA_235 PartyB_107,HighRisk
C-122784 PartyA_106 PartyB_286,HighRisk
C-118663 PartyA_28 PartyB_17,MediumRisk
C-120281 PartyA_64 PartyB_257,HighRisk
C-109312 PartyA_287 PartyB_61,MediumRisk
C-106172 PartyA_239 PartyB_281,MediumRisk
C-103631 PartyA_171 PartyB_252,MediumRisk
C-116955 PartyA_226 PartyB_133,MediumRisk
C-106272 PartyA_153 PartyB_30,MediumRisk
C-100392 PartyA_64 PartyB_231,MediumRisk
C-103191 PartyA_233 PartyB_178,MediumRisk
C-100016 PartyA_174 PartyB_11,MediumRisk
C-120584 PartyA_160 PartyB_169,MediumRisk
C-119056 PartyA_78 PartyB_8,HighRisk
C-124438 PartyA_255 PartyB_147,HighRisk
C-119877 PartyA_18 PartyB_176,LowRisk
C-123102 PartyA_166 PartyB_94,LowRisk
C-107394 PartyA_215 PartyB_68,LowRisk
C-121223 PartyA_75 PartyB_137,MediumRisk
C-100593 PartyA_244 PartyB_155,LowRisk
C-104719 PartyA_32 PartyB_72,MediumRisk
C-105827 PartyA_65 PartyB_3,MediumRisk
C-110749 PartyA_136 PartyB_43,LowRisk
C-122271 PartyA_241 PartyB_135,LowRisk
C-118739 PartyA_226 PartyB_66,MediumRisk
C-122420 PartyA_144 PartyB_126,MediumRisk
C-104798 PartyA_29 PartyB_288,HighRisk
C-110634 PartyA_137 PartyB_189,MediumRisk
C-104795 PartyA_97 PartyB_10,MediumRisk
C-120976 PartyA_18 PartyB_240,MediumRisk
C-111234 PartyA_178 PartyB_176,MediumRisk
C-108656 PartyA_275 PartyB_3,LowRisk
C-100163 PartyA_86 PartyB_228,MediumRisk
C-100671 PartyA_23 PartyB_34,MediumRisk
C-124308 PartyA_153 PartyB_43,HighRisk
C-114308 PartyA_4 PartyB_273,MediumRisk
C-124729 PartyA_89 PartyB_75,HighRisk
C-116052 PartyA_294 PartyB_197,MediumRisk
C-114828 PartyA_174 PartyB_284,MediumRisk
C-105542 PartyA_106 PartyB_91,MediumRisk
C-122391 PartyA_282 PartyB_220,HighRisk
C-107993 PartyA_280 PartyB_207,MediumRisk
C-110900 PartyA_58 PartyB_281,LowRisk
C-107758 PartyA_186 PartyB_248,HighRisk
C-104837 PartyA_24 PartyB_103,HighRisk
C-118677 PartyA_64 PartyB_157,MediumRisk
C-106548 PartyA_126 PartyB_232,MediumRisk
C-104481 PartyA_114 PartyB_52,HighRisk
C-103716 PartyA_298 PartyB_41,MediumRisk
C-110837 PartyA_161 PartyB_118,MediumRisk
C-106140 PartyA_35 PartyB_156,MediumRisk
C-109956 PartyA_153 PartyB_190,HighRisk
C-101549 PartyA_173 PartyB_2,MediumRisk
C-114818 PartyA_277 PartyB_256,MediumRisk
C-118428 PartyA_243 PartyB_7,HighRisk
C-100767 PartyA_110 PartyB_48,MediumRisk
C-105693 PartyA_11 PartyB_172,MediumRisk
C-109700 PartyA_33 PartyB_128,MediumRisk
